,chip,date,date_index,concentration,dataset,prob_neg_label_positive,total_label_positive,prob_pos_label_positive,prob_neg_label_rods,total_label_rods,prob_pos_label_rods,prob_neg_label_filaments,total_label_filaments,prob_pos_label_filaments,prob_neg_label_planktonic,total_label_planktonic,prob_pos_label_planktonic,prob_neg_label_clumped,total_label_clumped,prob_pos_label_clumped
22,3.0,20230313,1,1.5,12,0.1336206896551724,464.0,0.8663793103448276,0.8922413793103449,464.0,0.1077586206896551,0.9870689655172412,464.0,0.0129310344827587,0.125,464.0,0.875,0.9935344827586208,464.0,0.0064655172413792
23,1.0,20220524,1,2.0,0,0.0700218818380744,457.0,0.9299781181619255,1.0,457.0,0.0,1.0,457.0,0.0,0.0656455142231947,457.0,0.9343544857768054,0.8643326039387309,457.0,0.1356673960612691
24,4.0,20220602,1,2.0,1,0.1150627615062761,478.0,0.8849372384937239,0.99581589958159,478.0,0.0041841004184099,1.0,478.0,0.0,0.1129707112970711,478.0,0.8870292887029289,0.9853556485355648,478.0,0.0146443514644352
25,1.0,20220628,1,2.0,2,0.0234042553191489,470.0,0.9765957446808512,1.0,470.0,0.0,1.0,470.0,0.0,0.0234042553191489,470.0,0.9765957446808512,0.574468085106383,470.0,0.4255319148936169
26,1.0,20221013,1,2.0,5,0.1729166666666666,480.0,0.8270833333333334,0.95,480.0,0.05,0.9979166666666668,480.0,0.0020833333333332,0.1708333333333333,480.0,0.8291666666666667,0.9958333333333332,480.0,0.0041666666666667
27,1.0,20221031,1,2.0,6,0.1258278145695364,453.0,0.8741721854304636,0.1214128035320088,453.0,0.8785871964679912,0.9955849889624724,453.0,0.0044150110375276,0.1059602649006622,453.0,0.8940397350993378,0.933774834437086,453.0,0.066225165562914
28,1.0,20221031,2,2.0,7,0.2224669603524229,454.0,0.7775330396475771,0.2444933920704846,454.0,0.7555066079295154,0.8348017621145375,454.0,0.1651982378854625,0.1607929515418502,454.0,0.8392070484581498,0.9889867841409692,454.0,0.0110132158590308
29,4.0,20221122,1,2.0,8,0.2151898734177215,474.0,0.7848101265822784,0.2637130801687763,474.0,0.7362869198312236,0.9367088607594936,474.0,0.0632911392405064,0.1582278481012658,474.0,0.8417721518987342,0.9978902953586498,474.0,0.0021097046413501
30,4.0,20230111,1,2.0,9,0.0648769574944071,447.0,0.9351230425055927,1.0,447.0,0.0,1.0,447.0,0.0,0.0604026845637583,447.0,0.9395973154362416,0.9798657718120806,447.0,0.0201342281879194
31,4.0,20230221,1,2.0,11,0.2055674518201284,467.0,0.7944325481798716,0.9721627408993576,467.0,0.0278372591006423,0.9978586723768736,467.0,0.0021413276231263,0.1970021413276231,467.0,0.8029978586723769,0.892933618843683,467.0,0.1070663811563169
32,4.0,20230313,1,2.0,12,0.1425661914460285,491.0,0.8574338085539714,0.2871690427698574,491.0,0.7128309572301426,0.8615071283095723,491.0,0.1384928716904276,0.109979633401222,491.0,0.890020366598778,0.9877800407331976,491.0,0.0122199592668024
33,5.0,20230111,1,2.5,9,0.0656455142231947,457.0,0.9343544857768054,1.0,457.0,0.0,1.0,457.0,0.0,0.0590809628008752,457.0,0.9409190371991248,0.9846827133479212,457.0,0.0153172866520787
34,5.0,20230221,1,2.5,11,0.1699779249448123,453.0,0.8300220750551877,0.5695364238410596,453.0,0.4304635761589404,0.9646799116997792,453.0,0.0353200883002208,0.1501103752759381,453.0,0.8498896247240619,0.891832229580574,453.0,0.108167770419426
35,5.0,20230313,1,2.5,12,0.3533333333333333,300.0,0.6466666666666667,0.35,300.0,0.65,0.72,300.0,0.28,0.2333333333333333,300.0,0.7666666666666667,0.9766666666666668,300.0,0.0233333333333332
36,2.0,20221013,1,3.0,5,0.5892116182572614,482.0,0.4107883817427386,0.5892116182572614,482.0,0.4107883817427386,0.6016597510373444,482.0,0.3983402489626556,0.3360995850622407,482.0,0.6639004149377593,1.0,482.0,0.0
37,2.0,20221031,1,3.0,6,0.7304347826086957,460.0,0.2695652173913043,0.5652173913043478,460.0,0.4347826086956522,0.9956521739130436,460.0,0.0043478260869563,0.4391304347826087,460.0,0.5608695652173913,0.9630434782608696,460.0,0.0369565217391304
38,2.0,20221031,2,3.0,7,0.8723404255319149,423.0,0.127659574468085,0.6926713947990544,423.0,0.3073286052009456,0.8037825059101655,423.0,0.1962174940898344,0.1371158392434988,423.0,0.8628841607565012,0.9408983451536644,423.0,0.0591016548463355
39,0.0,20230111,2,3.0,10,0.0388127853881278,438.0,0.9611872146118722,0.6894977168949772,438.0,0.3105022831050228,0.9474885844748858,438.0,0.0525114155251141,0.0388127853881278,438.0,0.9611872146118722,0.9931506849315068,438.0,0.0068493150684931
40,0.0,20230313,2,3.0,13,0.1544885177453027,479.0,0.8455114822546973,0.1544885177453027,479.0,0.8455114822546973,0.5427974947807933,479.0,0.4572025052192067,0.1169102296450939,479.0,0.8830897703549061,0.9937369519832986,479.0,0.0062630480167014
41,1.0,20230111,2,3.5,10,0.009375,320.0,0.990625,0.16875,320.0,0.83125,0.834375,320.0,0.165625,0.009375,320.0,0.990625,0.978125,320.0,0.0218749999999999
42,1.0,20230313,2,3.5,13,0.285097192224622,463.0,0.7149028077753781,0.3002159827213823,463.0,0.6997840172786177,0.4060475161987041,463.0,0.593952483801296,0.1555075593952483,463.0,0.8444924406047517,0.9870410367170628,463.0,0.0129589632829372
43,2.0,20220524,1,4.0,0,0.0767543859649122,456.0,0.9232456140350878,0.7214912280701754,456.0,0.2785087719298246,0.9342105263157896,456.0,0.0657894736842104,0.0723684210526315,456.0,0.9276315789473684,0.9802631578947368,456.0,0.0197368421052631
44,3.0,20220602,1,4.0,1,0.1823899371069182,477.0,0.8176100628930818,0.8092243186582809,477.0,0.190775681341719,0.9874213836477987,477.0,0.0125786163522012,0.1509433962264151,477.0,0.8490566037735849,0.981132075471698,477.0,0.0188679245283019
45,2.0,20220628,1,4.0,2,0.0851063829787234,470.0,0.9148936170212766,0.9765957446808512,470.0,0.0234042553191488,1.0,470.0,0.0,0.076595744680851,470.0,0.923404255319149,0.9361702127659576,470.0,0.0638297872340424
46,1.0,20221012,1,4.0,4,0.9692671394799054,423.0,0.0307328605200946,0.9101654846335696,423.0,0.0898345153664303,0.9432624113475178,423.0,0.0567375886524822,0.3735224586288416,423.0,0.6264775413711584,1.0,423.0,0.0
47,3.0,20221013,1,4.0,5,0.979253112033195,482.0,0.020746887966805,0.8526970954356846,482.0,0.1473029045643153,0.941908713692946,482.0,0.0580912863070539,0.4211618257261411,482.0,0.5788381742738589,0.9979253112033196,482.0,0.0020746887966803
48,3.0,20221031,1,4.0,6,0.980561555075594,463.0,0.019438444924406,0.7732181425485961,463.0,0.2267818574514039,0.9848812095032398,463.0,0.0151187904967602,0.6565874730021598,463.0,0.3434125269978402,0.9848812095032398,463.0,0.0151187904967602
49,3.0,20221031,2,4.0,7,0.9888888888888888,450.0,0.0111111111111111,0.8044444444444444,450.0,0.1955555555555556,0.9355555555555556,450.0,0.0644444444444444,0.3422222222222222,450.0,0.6577777777777778,0.9777777777777776,450.0,0.0222222222222223
50,5.0,20221122,1,4.0,8,0.9847161572052402,458.0,0.0152838427947598,0.8646288209606987,458.0,0.1353711790393013,0.9759825327510916,458.0,0.0240174672489084,0.2991266375545851,458.0,0.7008733624454149,0.982532751091703,458.0,0.0174672489082969
51,2.0,20230111,2,4.0,10,0.138568129330254,433.0,0.861431870669746,0.1755196304849884,433.0,0.8244803695150116,0.4595842956120092,433.0,0.5404157043879908,0.1039260969976905,433.0,0.8960739030023095,0.979214780600462,433.0,0.020785219399538
52,2.0,20230313,2,4.0,13,0.549792531120332,482.0,0.450207468879668,0.5062240663900415,482.0,0.4937759336099585,0.508298755186722,482.0,0.491701244813278,0.1846473029045643,482.0,0.8153526970954357,0.991701244813278,482.0,0.0082987551867219
53,3.0,20230111,2,4.5,10,0.047945205479452,438.0,0.952054794520548,0.1118721461187214,438.0,0.8881278538812786,0.1073059360730593,438.0,0.8926940639269407,0.0182648401826484,438.0,0.9817351598173516,0.958904109589041,438.0,0.0410958904109589
54,3.0,20230313,2,4.5,13,0.6260683760683761,468.0,0.3739316239316239,0.5683760683760684,468.0,0.4316239316239316,0.5555555555555556,468.0,0.4444444444444444,0.1773504273504273,468.0,0.8226495726495727,0.9786324786324786,468.0,0.0213675213675214
55,3.0,20220628,1,5.0,2,0.050438596491228,456.0,0.949561403508772,0.9802631578947368,456.0,0.0197368421052631,1.0,456.0,0.0,0.0460526315789473,456.0,0.9539473684210528,0.9166666666666666,456.0,0.0833333333333333
56,2.0,20221012,1,5.0,4,0.9802631578947368,456.0,0.0197368421052631,0.8706140350877193,456.0,0.1293859649122807,0.9890350877192984,456.0,0.0109649122807016,0.2061403508771929,456.0,0.7938596491228072,0.9978070175438596,456.0,0.0021929824561404
57,4.0,20221013,1,5.0,5,0.7505330490405118,469.0,0.2494669509594882,0.6226012793176973,469.0,0.3773987206823027,0.6183368869936035,469.0,0.3816631130063965,0.1449893390191897,469.0,0.8550106609808104,0.997867803837953,469.0,0.0021321961620469
58,4.0,20221031,1,5.0,6,1.0,450.0,0.0,0.8977777777777778,450.0,0.1022222222222222,0.9977777777777778,450.0,0.0022222222222222,0.7022222222222222,450.0,0.2977777777777778,0.9555555555555556,450.0,0.0444444444444444
59,4.0,20221031,2,5.0,7,0.993421052631579,456.0,0.006578947368421,0.8333333333333334,456.0,0.1666666666666666,0.975877192982456,456.0,0.0241228070175439,0.3114035087719298,456.0,0.6885964912280702,0.9846491228070176,456.0,0.0153508771929824
60,4.0,20230111,2,5.0,10,0.0391304347826087,460.0,0.9608695652173912,0.0739130434782608,460.0,0.9260869565217392,0.067391304347826,460.0,0.932608695652174,0.0130434782608695,460.0,0.9869565217391304,0.9369565217391304,460.0,0.0630434782608696
61,4.0,20230313,2,5.0,13,0.8565400843881856,474.0,0.1434599156118143,0.7046413502109705,474.0,0.2953586497890295,0.7784810126582279,474.0,0.2215189873417721,0.2383966244725738,474.0,0.7616033755274262,0.9936708860759492,474.0,0.0063291139240507
62,2.0,20220602,1,6.0,1,0.9461697722567288,483.0,0.0538302277432711,0.6997929606625258,483.0,0.3002070393374741,0.9358178053830228,483.0,0.0641821946169771,0.4161490683229814,483.0,0.5838509316770186,0.9937888198757764,483.0,0.0062111801242236
63,4.0,20220628,1,6.0,2,0.1370143149284253,489.0,0.8629856850715747,0.8957055214723927,489.0,0.1042944785276073,0.9938650306748468,489.0,0.0061349693251532,0.0715746421267893,489.0,0.9284253578732108,0.9959100204498976,489.0,0.0040899795501023
64,3.0,20221012,1,6.0,4,1.0,480.0,0.0,0.975,480.0,0.025,1.0,480.0,0.0,0.53125,480.0,0.46875,1.0,480.0,0.0
65,5.0,20221013,1,6.0,5,1.0,466.0,0.0,0.9034334763948498,466.0,0.0965665236051501,0.9957081545064378,466.0,0.0042918454935622,0.3755364806866952,466.0,0.6244635193133048,1.0,466.0,0.0
66,5.0,20221031,1,6.0,6,1.0,461.0,0.0,0.9587852494577006,461.0,0.0412147505422993,1.0,461.0,0.0,0.737527114967462,461.0,0.2624728850325379,0.9674620390455532,461.0,0.0325379609544468
67,5.0,20221031,2,6.0,7,0.9915966386554622,476.0,0.0084033613445377,0.8256302521008403,476.0,0.1743697478991597,0.9852941176470588,476.0,0.0147058823529412,0.2584033613445378,476.0,0.7415966386554622,0.9663865546218487,476.0,0.0336134453781512
68,5.0,20230111,2,6.0,10,0.3257918552036199,442.0,0.6742081447963801,0.2013574660633484,442.0,0.7986425339366516,0.3144796380090497,442.0,0.6855203619909502,0.0271493212669683,442.0,0.9728506787330315,0.9615384615384616,442.0,0.0384615384615384
69,5.0,20230313,2,6.0,13,0.9873417721518988,474.0,0.0126582278481012,0.7911392405063291,474.0,0.2088607594936709,0.9831223628691984,474.0,0.0168776371308015,0.3565400843881856,474.0,0.6434599156118144,0.981012658227848,474.0,0.018987341772152
70,5.0,20220628,1,7.0,2,0.2816593886462882,458.0,0.7183406113537119,0.7860262008733624,458.0,0.2139737991266376,0.9781659388646288,458.0,0.0218340611353712,0.0611353711790393,458.0,0.9388646288209608,0.9934497816593888,458.0,0.0065502183406112
71,4.0,20221012,1,7.0,4,1.0,478.0,0.0,0.9937238493723848,478.0,0.0062761506276152,1.0,478.0,0.0,0.4330543933054393,478.0,0.5669456066945606,1.0,478.0,0.0
72,3.0,20220524,1,8.0,0,0.8741865509761388,461.0,0.1258134490238611,0.6572668112798264,461.0,0.3427331887201735,0.7223427331887202,461.0,0.2776572668112798,0.1952277657266811,461.0,0.8047722342733189,0.9978308026030368,461.0,0.0021691973969631
73,1.0,20220602,1,8.0,1,1.0,491.0,0.0,0.9327902240325866,491.0,0.0672097759674134,0.9918533604887984,491.0,0.0081466395112016,0.7026476578411406,491.0,0.2973523421588594,0.9979633401221996,491.0,0.0020366598778004
74,0.0,20220628,2,8.0,3,0.232409381663113,469.0,0.767590618336887,0.509594882729211,469.0,0.4904051172707889,0.9722814498933902,469.0,0.0277185501066098,0.0597014925373134,469.0,0.9402985074626866,0.997867803837953,469.0,0.0021321961620469
75,5.0,20221012,1,8.0,4,1.0,464.0,0.0,0.9913793103448276,464.0,0.0086206896551723,1.0,464.0,0.0,0.4935344827586206,464.0,0.5064655172413794,0.9956896551724138,464.0,0.0043103448275861
76,1.0,20220628,2,9.0,3,0.4054621848739496,476.0,0.5945378151260504,0.2941176470588235,476.0,0.7058823529411765,0.9390756302521008,476.0,0.0609243697478991,0.0693277310924369,476.0,0.930672268907563,0.9936974789915968,476.0,0.0063025210084032
77,2.0,20220628,2,10.0,3,0.6716101694915254,472.0,0.3283898305084746,0.3432203389830508,472.0,0.6567796610169492,0.836864406779661,472.0,0.163135593220339,0.1313559322033898,472.0,0.8686440677966102,0.9978813559322034,472.0,0.0021186440677966
78,4.0,20220524,1,12.0,0,0.8553191489361702,470.0,0.1446808510638297,0.6170212765957447,470.0,0.3829787234042553,0.9872340425531916,470.0,0.0127659574468084,0.0531914893617021,470.0,0.946808510638298,0.9893617021276596,470.0,0.0106382978723403
79,3.0,20220628,2,12.0,3,0.7721238938053098,452.0,0.2278761061946902,0.3805309734513274,452.0,0.6194690265486726,0.838495575221239,452.0,0.161504424778761,0.1725663716814159,452.0,0.8274336283185841,0.995575221238938,452.0,0.0044247787610619
80,4.0,20220628,2,14.0,3,0.9698924731182796,465.0,0.0301075268817203,0.6774193548387096,465.0,0.3225806451612903,0.9204301075268816,465.0,0.0795698924731184,0.3376344086021505,465.0,0.6623655913978495,0.9956989247311828,465.0,0.0043010752688171
81,0.0,20220602,1,16.0,1,1.0,484.0,0.0,1.0,484.0,0.0,1.0,484.0,0.0,0.7252066115702479,484.0,0.2747933884297521,0.9917355371900828,484.0,0.0082644628099172
82,5.0,20220628,2,20.0,3,1.0,473.0,0.0,0.9471458773784356,473.0,0.0528541226215644,0.9936575052854124,473.0,0.0063424947145875,0.5835095137420718,473.0,0.4164904862579281,0.9936575052854124,473.0,0.0063424947145875
83,5.0,20220524,1,50.0,0,1.0,466.0,0.0,0.9871244635193132,466.0,0.0128755364806868,1.0,466.0,0.0,0.1781115879828326,466.0,0.8218884120171674,0.9849785407725322,466.0,0.0150214592274677
