,chip,code,C,R,F,label,count,probability,date,date_index,dataset,concentration
20,2,4,1,0,0,C¬R¬F,0.0,0.0,20220531,1,0,4.0
21,2,5,1,0,1,C¬RF,28.0,0.345679012345679,20220531,1,0,4.0
22,2,6,1,1,0,CR¬F,0.0,0.0,20220531,1,0,4.0
23,2,7,1,1,1,CRF,2.0,0.0246913580246913,20220531,1,0,4.0
40,5,0,0,0,0,¬C¬R¬F,3.0,0.0232558139534883,20230131,1,2,4.0
21,2,5,1,0,1,C¬RF,2.0,0.3333333333333333,20220531,2,1,4.0
42,5,2,0,1,0,¬CR¬F,4.0,0.0310077519379844,20230131,1,2,4.0
43,5,3,0,1,1,¬CRF,3.0,0.0232558139534883,20230131,1,2,4.0
44,5,4,1,0,0,C¬R¬F,13.0,0.1007751937984496,20230131,1,2,4.0
41,5,1,0,0,1,¬C¬RF,11.0,0.0852713178294573,20230131,1,2,4.0
46,5,6,1,1,0,CR¬F,50.0,0.3875968992248062,20230131,1,2,4.0
23,2,7,1,1,1,CRF,0.0,0.0,20220531,2,1,4.0
20,2,4,1,0,0,C¬R¬F,0.0,0.0,20220531,2,1,4.0
19,2,3,0,1,1,¬CRF,0.0,0.0,20220531,2,1,4.0
18,2,2,0,1,0,¬CR¬F,0.0,0.0,20220531,2,1,4.0
17,2,1,0,0,1,¬C¬RF,3.0,0.5,20220531,2,1,4.0
16,2,0,0,0,0,¬C¬R¬F,1.0,0.1666666666666666,20220531,2,1,4.0
45,5,5,1,0,1,C¬RF,29.0,0.2248062015503876,20230131,1,2,4.0
17,2,1,0,0,1,¬C¬RF,49.0,0.6049382716049383,20220531,1,0,4.0
16,2,0,0,0,0,¬C¬R¬F,0.0,0.0,20220531,1,0,4.0
47,5,7,1,1,1,CRF,16.0,0.1240310077519379,20230131,1,2,4.0
6,0,6,1,1,0,CR¬F,7.0,0.0284552845528455,20230131,2,3,4.5
7,0,7,1,1,1,CRF,42.0,0.1707317073170731,20230131,2,3,4.5
4,0,4,1,0,0,C¬R¬F,4.0,0.016260162601626,20230131,2,3,4.5
3,0,3,0,1,1,¬CRF,2.0,0.008130081300813,20230131,2,3,4.5
2,0,2,0,1,0,¬CR¬F,1.0,0.0040650406504065,20230131,2,3,4.5
